model,role,pos,n_tokens_persona_directed,n_tokens_goal_oriented
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,58,32167,45011
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,59,32616,45836
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,60,33072,46233
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,61,33490,46871
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,62,34035,47568
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,63,34643,48343
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,64,35228,49273
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,65,35774,49886
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,66,36317,50699
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,67,36857,51547
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,68,37361,52170
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,69,37913,53020
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,70,38466,53799
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,71,38993,54637
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,72,39500,55463
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,73,40004,56232
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,74,40532,56769
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,75,41059,57680
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,76,41518,58569
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,77,42023,59377
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,78,42464,60127
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,79,42911,60832
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,80,43397,61567
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,81,43936,62241
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,82,44404,62868
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,83,44954,63545
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,84,45449,64324
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,85,45985,65030
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,86,46474,65720
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,87,47026,66499
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,88,47556,67325
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,89,47971,68051
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,90,48466,68934
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,91,48932,69777
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,92,49334,70543
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,93,49673,71287
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,94,50071,71926
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,95,50518,72741
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,96,50967,73526
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,97,51323,74266
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,98,51730,74881
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,99,52133,75641
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,100,52632,76532
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,101,53004,77635
Llama-3_3-Nemotron-Super-49B-v1,Queen Catherine,102,53471,78587
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,0,0,0
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,1,429,622
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,2,1139,917
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,3,1859,1572
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,4,2509,2762
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,5,3217,3501
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,6,3848,3848
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,7,4502,4550
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,8,4967,5207
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,9,5551,6044
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,10,6309,6899
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,11,6829,7987
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,12,7589,8785
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,13,8123,9597
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,14,8739,10286
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,15,9330,10985
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,16,9981,11983
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,17,10634,12714
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,18,11290,13469
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,19,12020,14191
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,20,12765,14971
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,21,13498,15679
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,22,13987,16301
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,23,14593,17138
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,24,15247,17883
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,25,15928,18777
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,26,16543,19609
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,27,17261,20213
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,28,17767,21091
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,29,18383,21902
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,30,18921,22869
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,31,19536,23595
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,32,20084,24394
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,33,20609,25300
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,34,21180,26144
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,35,21695,26921
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,36,22213,27733
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,37,22747,28566
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,38,23353,29327
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,39,23809,30350
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,40,24241,31366
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,41,24790,32326
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,42,25227,33262
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,43,25681,34101
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,44,26193,35006
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,45,26752,35910
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,46,27250,36884
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,47,27792,37744
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,48,28264,38725
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,49,28793,40110
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,50,29272,41168
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,51,29786,42137
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,52,30232,43348
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,53,30683,44497
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,54,31119,45549
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,55,31583,46497
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,56,32151,47589
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,57,32562,48561
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,58,33043,49641
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,59,33567,50581
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,60,34044,51510
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,61,34611,52561
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,62,35099,53553
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,63,35615,54467
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,64,36186,55530
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,65,36760,56757
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,66,37328,57821
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,67,37910,58777
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,68,38458,59614
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,69,39036,60663
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,70,39628,61677
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,71,40215,62667
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,72,40619,63611
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,73,41147,64731
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,74,41676,65757
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,75,42325,67099
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,76,42888,68388
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,77,43457,69502
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,78,43950,70447
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,79,44511,71407
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,80,45075,72368
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,81,45599,73327
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,82,46067,74237
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,83,46665,75234
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,84,47165,76503
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,85,47773,77724
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,86,48329,78639
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,87,48906,79788
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,88,49508,80912
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,89,50036,81907
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,90,50590,83112
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,91,51163,84285
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,92,51594,85486
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,93,52092,86691
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,94,52580,87559
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,95,53070,88513
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,96,53546,89593
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,97,53992,90615
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,98,54539,91394
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,99,54973,92269
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,100,55374,93237
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,101,55631,94651
Llama-3_3-Nemotron-Super-49B-v1,Michael Scott,102,55945,95565
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,0,0,0
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,1,249,447
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,2,556,671
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,3,917,1148
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,4,1404,2134
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,5,1913,2570
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,6,2500,2972
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,7,3111,3860
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,8,3610,4557
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,9,4175,5420
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,10,4798,6249
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,11,5239,7629
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,12,5938,8378
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,13,6568,9125
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,14,7369,9708
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,15,8188,10336
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,16,9034,11607
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,17,9938,12292
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,18,10801,13109
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,19,11788,13850
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,20,12725,14770
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,21,13787,15590
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,22,14862,16151
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,23,15404,17111
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,24,15839,17942
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,25,16120,18846
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,26,16495,19605
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,27,17054,20131
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,28,17590,21037
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,29,18140,21947
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,30,18697,22694
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,31,19252,23450
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,32,19731,24164
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,33,20246,25051
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,34,20764,25978
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,35,21276,26589
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,36,21779,27524
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,37,22333,28340
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,38,22855,29167
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,39,23398,30154
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,40,23968,31389
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,41,24585,32244
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,42,25103,33228
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,43,25703,34072
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,44,26266,34868
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,45,26897,35771
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,46,27543,36623
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,47,28132,37514
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,48,28739,38367
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,49,29418,39515
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,50,30116,40603
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,51,30829,41496
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,52,31482,42320
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,53,32119,43311
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,54,32722,44237
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,55,33280,45108
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,56,33875,45969
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,57,34473,46827
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,58,35054,47774
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,59,35784,48710
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,60,36369,49392
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,61,36975,50070
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,62,37672,50892
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,63,38384,51652
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,64,39065,52669
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,65,39755,53600
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,66,40470,54298
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,67,41220,55286
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,68,41935,55957
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,69,42684,56898
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,70,43402,57751
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,71,44146,58556
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,72,44798,59406
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,73,45485,60202
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,74,46150,60883
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,75,46828,61800
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,76,47481,62612
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,77,48193,63560
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,78,48857,64221
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,79,49541,65040
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,80,50184,65851
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,81,50831,66653
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,82,51537,67356
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,83,52237,67930
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,84,52922,68970
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,85,53632,69741
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,86,54350,70562
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,87,55032,71543
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,88,55722,72373
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,89,56395,73254
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,90,57037,74240
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,91,57733,75150
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,92,58450,75995
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,93,59073,76883
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,94,59713,77481
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,95,60363,78307
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,96,61047,79085
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,97,61757,79956
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,98,62438,80752
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,99,63136,81568
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,100,63772,82356
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,101,64439,84524
Llama-3_3-Nemotron-Super-49B-v1,HAL 9000,102,65190,85563
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,0,0,0
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,1,228,499
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,2,616,669
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,3,1174,848
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,4,1672,2096
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,5,2279,2432
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,6,2946,2641
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,7,3614,3359
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,8,4188,4021
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,9,4851,4990
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,10,5587,5875
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,11,6176,7044
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,12,6901,7882
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,13,7444,8860
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,14,8051,9699
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,15,8622,10511
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,16,9238,11776
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,17,9859,12497
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,18,10499,13280
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,19,11168,14214
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,20,11757,15185
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,21,12431,16026
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,22,13103,16541
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,23,13756,17352
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,24,14399,18241
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,25,14944,19315
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,26,15565,20090
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,27,16228,20714
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,28,16794,21699
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,29,17305,22646
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,30,17808,23553
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,31,18350,24310
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,32,18950,24982
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,33,19454,25869
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,34,20129,26869
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,35,20612,27642
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,36,21200,28724
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,37,21632,29499
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,38,22204,30330
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,39,22727,31155
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,40,23293,32300
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,41,23975,33075
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,42,24464,33902
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,43,24929,34655
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,44,25410,35392
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,45,26008,36150
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,46,26580,36872
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,47,27094,37705
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,48,27630,38541
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,49,28078,39667
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,50,28592,40453
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,51,29172,41327
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,52,29615,42041
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,53,30140,42869
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,54,30621,43587
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,55,31098,44368
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,56,31571,45177
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,57,31972,45913
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,58,32396,46618
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,59,32888,47358
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,60,33297,47901
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,61,33724,48451
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,62,34161,49017
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,63,34662,49669
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,64,35164,50526
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,65,35701,51404
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,66,36214,51934
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,67,36793,52680
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,68,37331,53268
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,69,37832,53998
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,70,38330,54706
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,71,38833,55372
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,72,39284,56066
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,73,39828,56855
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,74,40304,57320
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,75,40807,58236
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,76,41375,59248
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,77,41906,59965
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,78,42416,60651
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,79,42884,61413
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,80,43405,62150
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,81,43958,62783
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,82,44515,63311
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,83,45083,63928
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,84,45557,64642
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,85,46126,65441
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,86,46608,66031
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,87,47107,66791
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,88,47647,67488
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,89,48079,68168
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,90,48584,68938
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,91,49105,69646
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,92,49542,70334
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,93,49950,71048
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,94,50361,71483
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,95,50831,72070
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,96,51236,72669
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,97,51707,73195
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,98,52151,73700
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,99,52575,74361
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,100,53003,75146
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,101,53311,76206
Llama-3_3-Nemotron-Super-49B-v1,Juno MacGuff,102,53571,76977
Llama-3_3-Nemotron-Super-49B-v1,Lestat de Lioncourt,0,0,0
Llama-3_3-Nemotron-Super-49B-v1,Lestat de Lioncourt,1,274,554
Llama-3_3-Nemotron-Super-49B-v1,Lestat de Lioncourt,2,680,845
Llama-3_3-Nemotron-Super-49B-v1,Lestat de Lioncourt,3,1287,1192
Llama-3_3-Nemotron-Super-49B-v1,Lestat de Lioncourt,4,2037,2462
Llama-3_3-Nemotron-Super-49B-v1,Lestat de Lioncourt,5,2719,3006
